Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N)
1740021193.8352,-0.1690,0.0229,0.0618,0.1721,9.6888
1740021193.8453,-0.1687,0.0174,0.0634,0.1891,10.2308
1740021193.8553,-0.1682,0.0819,0.0649,0.1015,8.9192
1740021193.8652,-0.1673,0.0840,0.0658,0.1077,9.1964
1740021193.8752,-0.1662,0.1425,0.0664,0.0287,7.9320
1740021193.8852,-0.1647,0.1412,0.0666,0.0403,8.2327
1740021193.8952,-0.1631,0.1883,0.0667,-0.0205,7.2493
1740021193.9052,-0.1612,0.1580,0.0667,0.0346,8.2844
1740021193.9152,-0.1595,0.2013,0.0668,-0.0204,7.4035
1740021193.9252,-0.1575,0.1695,0.0667,0.0371,8.4824
1740021193.9352,-0.1556,0.2135,0.0668,-0.0191,7.5852
1740021193.9452,-0.1537,0.1514,0.0670,0.0838,9.4859
1740021193.9552,-0.1520,0.1990,0.0676,0.0222,8.5463
1740021193.9652,-0.1501,0.1431,0.0681,0.1157,10.3234
1740021193.9752,-0.1485,0.1974,0.0689,0.0443,9.2414
1740021193.9852,-0.1466,0.1436,0.0696,0.1348,10.9887
1740021193.9952,-0.1449,0.2025,0.0707,0.0565,9.8077
1740021194.0052,-0.1428,0.1911,0.0712,0.0839,10.4316
1740021194.0152,-0.1408,0.2541,0.0715,-0.0012,9.0461
1740021194.0252,-0.1381,0.2725,0.0713,-0.0182,8.8112
1740021194.0352,-0.1351,0.3213,0.0708,-0.0806,7.7468
1740021194.0452,-0.1316,0.3703,0.0697,-0.1434,6.6039
1740021194.0552,-0.1282,0.4001,0.0682,-0.1783,5.9069
1740021194.0652,-0.1237,0.5137,0.0657,-0.3379,2.9158
1740021194.0752,-0.1184,0.5267,0.0622,-0.3469,2.4566
1740021194.0852,-0.1125,0.6824,0.0579,-0.5701,-1.8625
1740021194.0952,-0.1057,0.6632,0.0522,-0.5314,-1.7191
1740021194.1052,-0.0982,0.8821,0.0457,-0.8505,-7.9665
1740021194.1152,-0.0895,0.8233,0.0375,-0.7537,-7.0921
1740021194.1252,-0.0805,1.0522,0.0288,-1.0896,-13.8863
1740021194.1352,-0.0703,0.9497,0.0185,-0.9291,-12.1313
1740021194.1452,-0.0602,1.1548,0.0083,-1.2319,-18.5232
1740021194.1552,-0.0492,1.0154,-0.0032,-1.0187,-15.9833
1740021194.1652,-0.0385,1.2259,-0.0143,-1.3326,-22.6817
1740021194.1752,-0.0269,1.0578,-0.0266,-1.0795,-19.5468
1740021194.1852,-0.0159,1.2202,-0.0379,-1.3244,-25.0789
1740021194.1952,-0.0045,1.0314,-0.0500,-1.0440,-21.4561
1740021194.2052,0.0057,1.1015,-0.0604,-1.1539,-24.5304
1740021194.2152,0.0159,0.9104,-0.0707,-0.8741,-20.7434
1740021194.2252,0.0247,0.9313,-0.0791,-0.9138,-22.3874
1740021194.2352,0.0322,0.7443,-0.0860,-0.6429,-18.3984
1740021194.2452,0.0391,0.6687,-0.0916,-0.5411,-17.2619
1740021194.2552,0.0450,0.5254,-0.0960,-0.3394,-14.2357
1740021194.2652,0.0496,0.4127,-0.0984,-0.1844,-11.8310
1740021194.2752,0.0532,0.3103,-0.0995,-0.0457,-9.5626
1740021194.2852,0.0556,0.1802,-0.0991,0.1339,-6.4102
1740021194.2952,0.0570,0.1201,-0.0973,0.2089,-4.9494
1740021194.3052,0.0577,0.0130,-0.0945,0.3540,-2.1529
1740021194.3152,0.0577,-0.0103,-0.0908,0.3741,-1.4461
1740021194.3252,0.0571,-0.1336,-0.0864,0.5439,1.9722
1740021194.3352,0.0557,-0.1266,-0.0809,0.5196,2.0885
1740021194.3452,0.0542,-0.2026,-0.0754,0.6201,4.4145
1740021194.3552,0.0522,-0.1715,-0.0694,0.5611,3.9873
1740021194.3652,0.0508,-0.1687,-0.0645,0.5465,4.2303
1740021194.3752,0.0493,-0.1308,-0.0594,0.4791,3.5708
1740021194.3852,0.0482,-0.0913,-0.0550,0.4101,2.8078
1740021194.3952,0.0474,-0.0615,-0.0512,0.3563,2.2482
1740021194.4052,0.0470,-0.0176,-0.0480,0.2823,1.2695
1740021194.4152,0.0470,-0.0004,-0.0454,0.2489,0.9437
1740021194.4252,0.0471,0.0440,-0.0432,0.1751,-0.1410
1740021194.4352,0.0476,0.0494,-0.0416,0.1603,-0.2433
1740021194.4452,0.0483,0.1016,-0.0403,0.0754,-1.6188
1740021194.4552,0.0494,0.0959,-0.0396,0.0779,-1.5154
1740021194.4652,0.0503,0.1021,-0.0389,0.0626,-1.7218
1740021194.4752,0.0513,0.0870,-0.0382,0.0795,-1.3640
1740021194.4852,0.0517,0.0085,-0.0370,0.1918,0.7257
1740021194.4952,0.0517,0.0051,-0.0350,0.1910,0.9123
1740021194.5052,0.0513,-0.1207,-0.0324,0.3740,4.4035
1740021194.5152,0.0501,-0.1008,-0.0287,0.3385,4.1683
1740021194.5252,0.0484,-0.2994,-0.0242,0.6313,9.7989
1740021194.5352,0.0455,-0.2465,-0.0181,0.5469,8.9709
1740021194.5452,0.0424,-0.4408,-0.0117,0.8344,14.7328
1740021194.5552,0.0383,-0.3498,-0.0038,0.6943,13.1248
1740021194.5652,0.0341,-0.5668,0.0041,1.0176,19.6942
1740021194.5752,0.0289,-0.4416,0.0136,0.8280,17.4058
1740021194.5852,0.0239,-0.6360,0.0227,1.1198,23.5562
1740021194.5952,0.0187,-0.4271,0.0322,0.8073,19.1177
1740021194.6052,0.0142,-0.6359,0.0405,1.1228,25.6114
1740021194.6152,0.0085,-0.4668,0.0507,0.8728,22.3714
1740021194.6252,0.0036,-0.5947,0.0598,1.0698,26.8829
1740021194.6352,-0.0015,-0.4121,0.0693,0.8028,23.2886
1740021194.6452,-0.0057,-0.4926,0.0774,0.9317,26.5077
1740021194.6552,-0.0098,-0.3114,0.0856,0.6699,22.8702
1740021194.6652,-0.0127,-0.3253,0.0919,0.7018,24.2132
1740021194.6752,-0.0151,-0.1579,0.0979,0.4637,20.7631
1740021194.6852,-0.0163,-0.1179,0.1019,0.4173,20.4895
1740021194.6952,-0.0167,0.0234,0.1051,0.2206,17.4813
1740021194.7052,-0.0163,0.0481,0.1068,0.1973,17.3482
1740021194.7152,-0.0152,0.1603,0.1080,0.0451,14.9153
1740021194.7252,-0.0132,0.2366,0.1079,-0.0529,13.2849
1740021194.7352,-0.0103,0.3217,0.1067,-0.1638,11.3243
1740021194.7452,-0.0066,0.4141,0.1045,-0.2855,9.0489
1740021194.7552,-0.0022,0.4669,0.1012,-0.3483,7.7020
1740021194.7652,0.0029,0.5541,0.0972,-0.4626,5.3639
1740021194.7752,0.0086,0.5772,0.0924,-0.4818,4.6110
1740021194.7852,0.0147,0.6524,0.0872,-0.5795,2.4284
1740021194.7952,0.0213,0.6515,0.0814,-0.5640,2.1708
1740021194.8052,0.0280,0.7185,0.0755,-0.6508,0.0923
1740021194.8152,0.0352,0.6992,0.0691,-0.6093,0.2208
1740021194.8252,0.0424,0.7774,0.0627,-0.7149,-2.2508
1740021194.8352,0.0492,0.7305,0.0567,-0.6348,-1.4227
1740021194.8452,0.0567,0.7957,0.0501,-0.7227,-3.6074
1740021194.8552,0.0645,0.7498,0.0432,-0.6449,-2.9192
1740021194.8652,0.0723,0.8466,0.0363,-0.7822,-6.0136
1740021194.8752,0.0805,0.7874,0.0288,-0.6862,-5.0730
1740021194.8852,0.0885,0.8544,0.0218,-0.7809,-7.4514
1740021194.8952,0.0968,0.7821,0.0145,-0.6675,-6.2018
1740021194.9052,0.1049,0.8792,0.0074,-0.8095,-9.4228
1740021194.9152,0.1133,0.7973,-0.0002,-0.6836,-7.9927
1740021194.9252,0.1215,0.8758,-0.0073,-0.7998,-10.7753
1740021194.9353,0.1296,0.7569,-0.0143,-0.6208,-8.3563
1740021194.9452,0.1365,0.7950,-0.0199,-0.6785,-9.9725
1740021194.9552,0.1440,0.7049,-0.0261,-0.5447,-8.2707
1740021194.9652,0.1510,0.7406,-0.0316,-0.6008,-9.8392
1740021194.9752,0.1581,0.6550,-0.0370,-0.4758,-8.2227
1740021194.9852,0.1644,0.6315,-0.0415,-0.4450,-8.1612
1740021194.9952,0.1697,0.5535,-0.0449,-0.3326,-6.5571
1740021195.0052,0.1751,0.5644,-0.0482,-0.3547,-7.3040
1740021195.0152,0.1805,0.4998,-0.0513,-0.2642,-6.0581
1740021195.0252,0.1851,0.4257,-0.0534,-0.1602,-4.4627
1740021195.0352,0.1890,0.3746,-0.0546,-0.0912,-3.3912
1740021195.0452,0.1925,0.3311,-0.0552,-0.0338,-2.4597
1740021195.0552,0.1957,0.3007,-0.0553,0.0036,-1.8278
1740021195.0652,0.1985,0.2649,-0.0550,0.0491,-1.0129
1740021195.0752,0.2010,0.2475,-0.0544,0.0670,-0.6468
1740021195.0852,0.2034,0.2225,-0.0536,0.0962,-0.0608
1740021195.0952,0.2056,0.2143,-0.0526,0.1005,0.1092
1740021195.1052,0.2075,0.2216,-0.0518,0.0823,-0.1331
1740021195.1152,0.2097,0.2170,-0.0510,0.0814,-0.0750
1740021195.1252,0.2120,0.2542,-0.0504,0.0180,-1.1443
1740021195.1352,0.2146,0.2451,-0.0502,0.0242,-1.0314
1740021195.1452,0.2173,0.3310,-0.0505,-0.1119,-3.4726
1740021195.1552,0.2206,0.3096,-0.0516,-0.0871,-3.1698
1740021195.1652,0.2241,0.4193,-0.0531,-0.2588,-6.3717
1740021195.1752,0.2281,0.3785,-0.0555,-0.2048,-5.7069
1740021195.1852,0.2324,0.5074,-0.0583,-0.4055,-9.5589
1740021195.1952,0.2372,0.4447,-0.0621,-0.3193,-8.4774
1740021195.2052,0.2417,0.4934,-0.0654,-0.4006,-10.3008
1740021195.2152,0.2463,0.4166,-0.0689,-0.2944,-8.8494
1740021195.2252,0.2503,0.4064,-0.0717,-0.2885,-9.0803
1740021195.2352,0.2540,0.3338,-0.0741,-0.1898,-7.6441
1740021195.2452,0.2572,0.3218,-0.0758,-0.1824,-7.7401
1740021195.2552,0.2601,0.2531,-0.0771,-0.0903,-6.3059
1740021195.2652,0.2620,0.1834,-0.0775,0.0039,-4.6206
1740021195.2752,0.2636,0.1406,-0.0771,0.0566,-3.7781
1740021195.2852,0.2644,0.0173,-0.0758,0.2294,-0.9181
1740021195.2952,0.2644,-0.0011,-0.0733,0.2452,-0.4641
1740021195.3052,0.2637,-0.1834,-0.0698,0.5066,4.0245
1740021195.3152,0.2618,-0.1694,-0.0648,0.4741,3.9576
1740021195.3252,0.2595,-0.3407,-0.0591,0.7200,8.4065
1740021195.3352,0.2568,-0.2659,-0.0533,0.5987,6.9982
1740021195.3452,0.2535,-0.4488,-0.0464,0.8635,11.8786
1740021195.3552,0.2493,-0.3741,-0.0382,0.7426,10.7086
1740021195.3652,0.2452,-0.5007,-0.0303,0.9251,14.3771
1740021195.3752,0.2406,-0.4008,-0.0216,0.7688,12.6859
1740021195.3852,0.2364,-0.4816,-0.0138,0.8850,15.2976
1740021195.3952,0.2321,-0.3712,-0.0056,0.7153,13.3541
1740021195.4052,0.2287,-0.3228,0.0009,0.6403,12.7852
1740021195.4152,0.2263,-0.2207,0.0059,0.4859,10.7944
1740021195.4252,0.2247,-0.1138,0.0099,0.3253,8.6125
1740021195.4352,0.2240,-0.0388,0.0125,0.2137,7.0862
1740021195.4452,0.2243,0.1058,0.0136,-0.0018,3.7545
1740021195.4552,0.2256,0.1449,0.0132,-0.0585,2.8212
1740021195.4652,0.2278,0.3233,0.0115,-0.3239,-1.5818
1740021195.4752,0.2312,0.3233,0.0081,-0.3214,-1.8525
1740021195.4852,0.2350,0.4839,0.0040,-0.5603,-6.0638
1740021195.4952,0.2398,0.4462,-0.0015,-0.5019,-5.6420
1740021195.5052,0.2448,0.6130,-0.0074,-0.7512,-10.1952
1740021195.5152,0.2507,0.5444,-0.0145,-0.6476,-9.2186
1740021195.5252,0.2562,0.5964,-0.0211,-0.7262,-11.1110
1740021195.5352,0.2618,0.5085,-0.0278,-0.5958,-9.6657
1740021195.5452,0.2668,0.5173,-0.0336,-0.6117,-10.4873
1740021195.5552,0.2710,0.4263,-0.0384,-0.4784,-8.8257
1740021195.5652,0.2750,0.3822,-0.0428,-0.4171,-8.2743
1740021195.5752,0.2784,0.3100,-0.0464,-0.3141,-6.9928
1740021195.5852,0.2808,0.1535,-0.0485,-0.0858,-3.5539
1740021195.5952,0.2820,0.1071,-0.0489,-0.0233,-2.6142
1740021195.6052,0.2825,-0.0262,-0.0483,0.1693,0.5053
1740021195.6152,0.2821,-0.0361,-0.0465,0.1767,0.7766
1740021195.6252,0.2811,-0.1914,-0.0438,0.4020,4.6185
1740021195.6352,0.2792,-0.1709,-0.0398,0.3640,4.3681
1740021195.6452,0.2769,-0.3274,-0.0354,0.5918,8.4267
1740021195.6552,0.2738,-0.2771,-0.0297,0.5099,7.6398
1740021195.6652,0.2704,-0.4436,-0.0238,0.7539,12.1045
1740021195.6752,0.2663,-0.3664,-0.0167,0.6329,10.8348
1740021195.6852,0.2628,-0.4512,-0.0108,0.7566,13.3799
1740021195.6952,0.2587,-0.3580,-0.0038,0.6135,11.7509
1740021195.7052,0.2551,-0.4084,0.0024,0.6871,13.5243
1740021195.7152,0.2514,-0.3095,0.0086,0.5376,11.7261
1740021195.7252,0.2485,-0.3130,0.0137,0.5428,12.3132
1740021195.7352,0.2458,-0.2203,0.0185,0.4046,10.5659
1740021195.7452,0.2438,-0.2078,0.0223,0.3876,10.6699
1740021195.7552,0.2421,-0.1282,0.0256,0.2707,9.1311
1740021195.7652,0.2411,-0.0723,0.0278,0.1901,8.0695
1740021195.7752,0.2408,-0.0098,0.0292,0.1001,6.7840
1740021195.7852,0.2409,0.0188,0.0299,0.0612,6.2535
1740021195.7952,0.2413,0.0623,0.0302,0.0002,5.3274
1740021195.8052,0.2421,0.1036,0.0299,-0.0572,4.4011
1740021195.8152,0.2433,0.1333,0.0291,-0.0972,3.7066
1740021195.8252,0.2447,0.1416,0.0281,-0.1051,3.5046
1740021195.8352,0.2462,0.1599,0.0269,-0.1282,3.0461
1740021195.8452,0.2480,0.1848,0.0254,-0.1612,2.4013
1740021195.8552,0.2497,0.1937,0.0239,-0.1709,2.1218
1740021195.8652,0.2515,0.1647,0.0224,-0.1235,2.7567
1740021195.8752,0.2532,0.1729,0.0212,-0.1321,2.5205
1740021195.8852,0.2548,0.1496,0.0200,-0.0938,3.0406
1740021195.8952,0.2564,0.1610,0.0190,-0.1078,2.7424
1740021195.9052,0.2581,0.1824,0.0178,-0.1367,2.1803
1740021195.9152,0.2600,0.1926,0.0163,-0.1491,1.8619
1740021195.9252,0.2619,0.1922,0.0148,-0.1458,1.7898
1740021195.9352,0.2638,0.1968,0.0134,-0.1502,1.5941
1740021195.9452,0.2658,0.2028,0.0118,-0.1568,1.3580
1740021195.9552,0.2679,0.2051,0.0103,-0.1582,1.2000
1740021195.9652,0.2701,0.2393,0.0085,-0.2077,0.2493
1740021195.9752,0.2725,0.2367,0.0064,-0.2019,0.1554
1740021195.9852,0.2747,0.2598,0.0045,-0.2354,-0.5549
1740021195.9952,0.2773,0.2504,0.0022,-0.2201,-0.5195
1740021196.0052,0.2799,0.2843,-0.0002,-0.2700,-1.5378
1740021196.0152,0.2827,0.2684,-0.0028,-0.2456,-1.3884
1740021196.0252,0.2856,0.3382,-0.0056,-0.3501,-3.3303
1740021196.0352,0.2889,0.3131,-0.0090,-0.3125,-3.0482
1740021196.0452,0.2921,0.3391,-0.0122,-0.3522,-3.9887
1740021196.0552,0.2953,0.3044,-0.0155,-0.3011,-3.4859
1740021196.0652,0.2985,0.3442,-0.0187,-0.3623,-4.7743
1740021196.0752,0.3018,0.3061,-0.0221,-0.3071,-4.2185
1740021196.0852,0.3045,0.3323,-0.0249,-0.3487,-5.1628
1740021196.0952,0.3077,0.2915,-0.0282,-0.2903,-4.5457
1740021196.1052,0.3107,0.3223,-0.0312,-0.3400,-5.6403
1740021196.1152,0.3137,0.2786,-0.0343,-0.2783,-4.9647
1740021196.1252,0.3166,0.3222,-0.0373,-0.3480,-6.3816
1740021196.1352,0.3196,0.2754,-0.0405,-0.2826,-5.6582
1740021196.1452,0.3227,0.3832,-0.0439,-0.4495,-8.6773
1740021196.1552,0.3263,0.3273,-0.0481,-0.3711,-7.8482
1740021196.1652,0.3301,0.4839,-0.0526,-0.6119,-12.1679
1740021196.1752,0.3347,0.4076,-0.0584,-0.5039,-11.0172
1740021196.1852,0.3392,0.5605,-0.0641,-0.7402,-15.3914
1740021196.1952,0.3441,0.4214,-0.0704,-0.5398,-12.8186
1740021196.2052,0.3485,0.6141,-0.0763,-0.8362,-18.1718
1740021196.2152,0.3542,0.4970,-0.0841,-0.6705,-16.3051
1740021196.2252,0.3597,0.6761,-0.0916,-0.9488,-21.5347
1740021196.2353,0.3659,0.5352,-0.1003,-0.7498,-19.2384
1740021196.2452,0.3715,0.6590,-0.1082,-0.9473,-23.2242
1740021196.2552,0.3774,0.5015,-0.1168,-0.7264,-20.5747
1740021196.2652,0.3824,0.5535,-0.1240,-0.8193,-22.8322
1740021196.2752,0.3872,0.3945,-0.1312,-0.5990,-20.0780
1740021196.2852,0.3908,0.3655,-0.1368,-0.5738,-20.2900
1740021196.2952,0.3937,0.2207,-0.1415,-0.3774,-17.6979
1740021196.3052,0.3954,0.1494,-0.1447,-0.2915,-16.7191
1740021196.3152,0.3963,0.0310,-0.1468,-0.1364,-14.5396
1740021196.3252,0.3959,-0.0996,-0.1472,0.0362,-11.9239
1740021196.3352,0.3944,-0.1849,-0.1463,0.1411,-10.2557
1740021196.3452,0.3916,-0.3985,-0.1435,0.4362,-5.3781
1740021196.3552,0.3873,-0.4407,-0.1388,0.4769,-4.3744
1740021196.3652,0.3817,-0.7146,-0.1325,0.8624,2.2962
1740021196.3752,0.3755,-0.6664,-0.1252,0.7714,1.4527
1740021196.3852,0.3679,-0.9316,-0.1161,1.1462,8.2285
1740021196.3952,0.3587,-0.8729,-0.1049,1.0389,7.4949
1740021196.4052,0.3490,-1.1394,-0.0932,1.4189,14.6181
1740021196.4153,0.3395,-0.9912,-0.0816,1.1822,11.8670
1740021196.4252,0.3290,-1.1964,-0.0690,1.4744,17.6925
1740021196.4352,0.3176,-1.0591,-0.0551,1.2554,15.4514
1740021196.4452,0.3068,-1.1587,-0.0424,1.3936,18.8323
1740021196.4552,0.2959,-1.0026,-0.0295,1.1501,16.1154
1740021196.4652,0.2859,-1.0562,-0.0182,1.2235,18.3461
1740021196.4752,0.2761,-0.9021,-0.0070,0.9869,15.5905
1740021196.4852,0.2674,-0.8696,0.0023,0.9350,15.6227
1740021196.4952,0.2594,-0.7305,0.0106,0.7245,13.0264
1740021196.5052,0.2526,-0.6551,0.0170,0.6114,11.8203
1740021196.5152,0.2467,-0.5444,0.0223,0.4466,9.6724
1740021196.5252,0.2418,-0.4509,0.0260,0.3086,7.8080
1740021196.5352,0.2381,-0.3810,0.0282,0.2066,6.3873
1740021196.5453,0.2347,-0.3026,0.0297,0.0927,4.7017
1740021196.5552,0.2319,-0.2524,0.0302,0.0216,3.6115
1740021196.5652,0.2297,-0.2058,0.0301,-0.0439,2.5501
1740021196.5752,0.2278,-0.1774,0.0294,-0.0818,1.8795
1740021196.5852,0.2260,-0.1916,0.0287,-0.0561,2.2208
1740021196.5953,0.2242,-0.1684,0.0279,-0.0865,1.6650
1740021196.6052,0.2224,-0.2271,0.0275,0.0055,3.1000
1740021196.6152,0.2202,-0.2071,0.0275,-0.0205,2.6834
1740021196.6252,0.2178,-0.3137,0.0279,0.1434,5.3505
1740021196.6352,0.2147,-0.2818,0.0292,0.0993,4.7739
1740021196.6452,0.2114,-0.4135,0.0309,0.3009,8.1713
1740021196.6552,0.2075,-0.3625,0.0337,0.2282,7.2779
1740021196.6652,0.2035,-0.4840,0.0366,0.4147,10.5507
1740021196.6752,0.1989,-0.4135,0.0404,0.3135,9.2981
1740021196.6852,0.1943,-0.5601,0.0442,0.5384,13.2831
1740021196.6952,0.1890,-0.4721,0.0491,0.4118,11.7399
1740021196.7052,0.1842,-0.5451,0.0535,0.5274,14.0263
1740021196.7152,0.1791,-0.4439,0.0581,0.3825,12.1699
1740021196.7252,0.1748,-0.4668,0.0619,0.4246,13.2265
1740021196.7352,0.1708,-0.3485,0.0652,0.2556,10.8610
1740021196.7452,0.1679,-0.3015,0.0671,0.1934,10.0756
1740021196.7552,0.1653,-0.2196,0.0685,0.0802,8.4203
1740021196.7652,0.1638,-0.0785,0.0683,-0.1210,5.2108
1740021196.7752,0.1634,-0.0266,0.0666,-0.1883,4.0057
1740021196.7852,0.1639,0.1478,0.0637,-0.4391,-0.2649
1740021196.7952,0.1655,0.1595,0.0591,-0.4461,-0.7876
1740021196.8052,0.1678,0.3450,0.0536,-0.7142,-5.5830
1740021196.8152,0.1713,0.3160,0.0465,-0.6612,-5.3854
1740021196.8252,0.1753,0.5478,0.0387,-1.0002,-11.5517
1740021196.8352,0.1806,0.4782,0.0290,-0.8878,-10.6610
1740021196.8452,0.1861,0.6947,0.0191,-1.2062,-16.7068
1740021196.8552,0.1926,0.5842,0.0076,-1.0348,-15.0515
1740021196.8652,0.1990,0.7609,-0.0034,-1.2964,-20.3103
1740021196.8752,0.2060,0.6198,-0.0155,-1.0823,-18.0473
1740021196.8852,0.2124,0.7462,-0.0267,-1.2717,-22.1745
1740021196.8952,0.2192,0.5880,-0.0384,-1.0354,-19.5328
1740021196.9052,0.2253,0.7000,-0.0491,-1.2066,-23.3295
1740021196.9153,0.2311,0.4919,-0.0594,-0.8994,-19.4376
1740021196.9252,0.2359,0.6055,-0.0680,-1.0754,-23.1222
1740021196.9352,0.2412,0.4440,-0.0777,-0.8412,-20.3557
1740021196.9452,0.2454,0.4613,-0.0859,-0.8766,-21.7636
1740021196.9552,0.2493,0.3055,-0.0936,-0.6545,-19.0115
1740021196.9652,0.2522,0.3173,-0.0999,-0.6843,-20.1650
1740021196.9752,0.2547,0.1775,-0.1058,-0.4889,-17.6784
1740021196.9852,0.2562,0.1672,-0.1104,-0.4880,-18.1838
1740021196.9952,0.2573,0.0438,-0.1145,-0.3191,-15.9545
1740021197.0052,0.2574,0.0138,-0.1173,-0.2906,-15.8555
1740021197.0152,0.2570,-0.0908,-0.1195,-0.1513,-13.9295
1740021197.0252,0.2557,-0.1469,-0.1206,-0.0850,-13.0605
1740021197.0352,0.2540,-0.2270,-0.1208,0.0186,-11.5100
1740021197.0452,0.2515,-0.2627,-0.1203,0.0539,-10.9947
1740021197.0552,0.2485,-0.3259,-0.1194,0.1302,-9.7800
1740021197.0652,0.2450,-0.3628,-0.1178,0.1674,-9.1316
1740021197.0752,0.2411,-0.4105,-0.1159,0.2207,-8.1873
1740021197.0852,0.2368,-0.4483,-0.1135,0.2595,-7.4287
1740021197.0952,0.2322,-0.4820,-0.1107,0.2925,-6.7294
1740021197.1052,0.2270,-0.5470,-0.1074,0.3724,-5.2291
1740021197.1152,0.2214,-0.5664,-0.1036,0.3847,-4.7582
1740021197.1252,0.2154,-0.6522,-0.0993,0.4967,-2.6429
1740021197.1352,0.2096,-0.6425,-0.0949,0.4680,-2.7695
1740021197.1452,0.2029,-0.7138,-0.0899,0.5595,-0.9102
1740021197.1552,0.1958,-0.7003,-0.0844,0.5247,-1.0263
1740021197.1652,0.1885,-0.7604,-0.0790,0.6010,0.6383
1740021197.1752,0.1810,-0.7339,-0.0732,0.5483,0.2726
1740021197.1852,0.1736,-0.7634,-0.0676,0.5804,1.2397
1740021197.1952,0.1661,-0.7294,-0.0621,0.5183,0.7009
1740021197.2052,0.1588,-0.7533,-0.0569,0.5438,1.5365
1740021197.2152,0.1514,-0.7175,-0.0518,0.4806,0.9494
1740021197.2252,0.1452,-0.6722,-0.0478,0.4048,0.0571
1740021197.2352,0.1387,-0.6400,-0.0441,0.3487,-0.5480
1740021197.2452,0.1326,-0.5626,-0.0412,0.2254,-2.3051
1740021197.2552,0.1271,-0.5473,-0.0392,0.1958,-2.6422
1740021197.2652,0.1220,-0.4491,-0.0378,0.0425,-5.0307
1740021197.2752,0.1176,-0.4537,-0.0375,0.0437,-5.0375
1740021197.2852,0.1134,-0.3586,-0.0376,-0.1044,-7.4806
1740021197.2953,0.1098,-0.3832,-0.0386,-0.0728,-7.1268
1740021197.3052,0.1062,-0.2990,-0.0398,-0.2045,-9.4089
1740021197.3153,0.1031,-0.3399,-0.0417,-0.1486,-8.7505
1740021197.3252,0.0998,-0.3003,-0.0433,-0.2137,-10.0108
1740021197.3353,0.0964,-0.3645,-0.0449,-0.1234,-8.7808
1740021197.3452,0.0930,-0.3812,-0.0459,-0.1041,-8.6209
1740021197.3552,0.0890,-0.4271,-0.0466,-0.0419,-7.7571
1740021197.3653,0.0843,-0.5152,-0.0464,0.0835,-5.7960
1740021197.3752,0.0789,-0.5456,-0.0453,0.1219,-5.1388
1740021197.3852,0.0730,-0.6574,-0.0434,0.2824,-2.4479
1740021197.3952,0.0663,-0.6634,-0.0405,0.2844,-2.1983
1740021197.4052,0.0590,-0.8287,-0.0367,0.5256,1.9688
1740021197.4152,0.0507,-0.8062,-0.0315,0.4851,1.7604
1740021197.4252,0.0421,-0.9725,-0.0258,0.7287,6.1572
1740021197.4353,0.0328,-0.8842,-0.0193,0.5909,4.5176
1740021197.4452,0.0244,-1.0212,-0.0132,0.7925,8.2843
1740021197.4552,0.0144,-0.9459,-0.0057,0.6758,7.0854
1740021197.4652,0.0048,-1.0249,0.0013,0.7920,9.5771
1740021197.4752,-0.0051,-0.9353,0.0086,0.6559,8.0616
1740021197.4852,-0.0143,-0.9461,0.0150,0.6718,8.8974
1740021197.4952,-0.0233,-0.8559,0.0211,0.5373,7.2942
1740021197.5052,-0.0315,-0.7878,0.0258,0.4370,6.1187
1740021197.5152,-0.0389,-0.7102,0.0296,0.3235,4.6357
1740021197.5252,-0.0447,-0.5707,0.0316,0.1176,1.5083
1740021197.5352,-0.0501,-0.5243,0.0323,0.0524,0.5159
1740021197.5452,-0.0545,-0.3246,0.0316,-0.2424,-4.2966
1740021197.5552,-0.0576,-0.3192,0.0289,-0.2451,-4.6094
1740021197.5652,-0.0599,-0.1029,0.0253,-0.5646,-10.1029
1740021197.5752,-0.0610,-0.1420,0.0197,-0.5010,-9.6347
1740021197.5852,-0.0618,0.0470,0.0137,-0.7804,-14.7108
1740021197.5952,-0.0615,-0.0312,0.0063,-0.6593,-13.5057
1740021197.6052,-0.0615,0.1087,-0.0008,-0.8666,-17.5502
1740021197.6152,-0.0608,0.0038,-0.0089,-0.7074,-15.8030
1740021197.6252,-0.0607,0.0681,-0.0160,-0.8036,-18.0733
1740021197.6352,-0.0605,-0.0476,-0.0233,-0.6305,-16.0407
1740021197.6452,-0.0612,-0.0555,-0.0293,-0.6207,-16.5063
1740021197.6553,-0.0625,-0.1814,-0.0345,-0.4349,-14.0788
1740021197.6652,-0.0646,-0.2811,-0.0377,-0.2890,-12.0972
1740021197.6752,-0.0679,-0.3655,-0.0399,-0.1675,-10.4192
1740021197.6852,-0.0723,-0.5241,-0.0405,0.0646,-6.8158
1740021197.6952,-0.0779,-0.5701,-0.0393,0.1275,-5.7649
1740021197.7052,-0.0843,-0.7509,-0.0370,0.3923,-1.3528
1740021197.7152,-0.0920,-0.7552,-0.0329,0.3925,-1.0180
1740021197.7252,-0.1003,-0.9540,-0.0278,0.6848,4.0938
1740021197.7352,-0.1098,-0.9174,-0.0211,0.6242,3.7134
1740021197.7452,-0.1195,-1.0777,-0.0140,0.8600,8.1174
1740021197.7552,-0.1300,-1.0055,-0.0058,0.7477,7.0559
1740021197.7652,-0.1393,-1.1105,0.0013,0.9028,10.1841
1740021197.7752,-0.1501,-1.0201,0.0098,0.7652,8.7535
